stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
17049,1496,Ribeira Canis,,39.204473,-7.280295
16879,1244,Serra D Aire,,38.889043,-7.41128
17048,1495,Monte Feiteirona,,39.18971,-7.266805
17332,8425,Montes Placa Parque Natural,,39.189752,-7.264113
17280,8369,Arronches Rua D E Portel,,39.120808,-7.286577
17295,8386,Arronches Piscinas,,39.118063,-7.28607
16897,1275,Arronches,,39.123518,-7.283115
17279,8368,Arronches Bairro Novo Rua A,,39.121485,-7.280025
17084,1576,Borba - X,,38.813413,-7.448772
16837,842,Borba,,38.805747,-7.453298
17054,1513,Parra X,,39.191023,-7.232613
16903,1281,Monte Baldio - X,,39.065228,-7.27552
17107,1633,Albufeira Borba,,38.826877,-7.411468
17169,8070,Barroca,,38.838612,-7.398862
16864,1117,Alto Gaiao,,38.841417,-7.39207
16902,1280,Ponte Algale (Arron),,39.055242,-7.269752
17170,8071,Vila Vicosa Lidl,,38.786037,-7.424293
17171,8072,Vila Vicosa Palacio,,38.781815,-7.418417
16896,1274,Monte Rasquilha,,39.10229,-7.234095
17047,1494,Lagar,,39.17493,-7.206133
17172,8073,Vila Vicosa Castelo,,38.779355,-7.416113
16911,1289,Vila Fernando,,38.91753,-7.320575
16836,841,Vila Viçosa,,38.776797,-7.416488
16912,1290,Barbacena,,38.959498,-7.295187
17283,8372,Vila Fernando Bairro Novo,,38.913288,-7.32006
17285,8374,Vila Fernando Est Elvas,,38.914365,-7.318067
16865,1118,Terrugem - 2 X,,38.846887,-7.357632
17331,8424,Santinha,,39.170937,-7.197128
17294,8385,Santa Eulalia Cp,,39.015583,-7.256332
16895,1273,Monte Sancha,,39.096553,-7.219978
16866,1120,Terrugem - 1 X,,38.848308,-7.346387
17168,8069,Terrugem 1 Parag,,38.846902,-7.346888
16929,1321,Esperança,,39.158022,-7.192377
16845,860,Terrugem,,38.844818,-7.347887
17282,8371,Santa Eulalia Centro Convivio,,39.009253,-7.251533
17119,1695,Terrugem (Cemiterio),,38.840203,-7.346968
17281,8370,Santa Eulalia Largo Jose Picao,,39.005978,-7.250335
16901,1279,Santa Eulalia,,39.005027,-7.247773
16894,1272,Monte Revelhos,,39.090998,-7.206268
