stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
18442,8730,Aljustrel Escola Primaria,,37.872357,-8.166917
18210,4054,Porto Peles,,38.020833,-7.79254
18517,8808,Monte Alcoforado,,37.999322,-7.833112
18463,8751,Poco da Malta,,37.98165,-7.870163
18136,3109,Campo Redondo,,37.777993,-8.564215
18200,4044,Estrela,,38.268583,-7.388908
18516,8807,Restaurante Engenho,,37.997423,-7.828758
18227,4071,Vila Azedo,,38.005845,-7.809958
18275,4126,Mina Juliana,,37.907363,-8.044093
18527,8818,Fonte Frades,,38.024445,-7.770537
18511,8802,Mina Juliana X,,37.908912,-8.037703
18228,4072,Vila Azedo - X,,37.996655,-7.820908
18157,3277,Ribeira Seissal - X,,37.773275,-8.55124
18208,4052,Boavista,,37.97179,-7.872465
18443,8731,Monte Manteira,,37.859462,-8.173523
18528,8819,Casa Cantoneiros (Baleizao),,38.025257,-7.751877
18432,8718,Ribeira Seissal Baixo,,37.767593,-8.558585
18156,3276,Aldeia Cano,,37.759818,-8.609147
18225,4069,Messejana,,37.833107,-8.245358
18445,8733,Messejana Rua Aljustrel,,37.832147,-8.238325
18446,8734,Messejana Escola Primaria,,37.830055,-8.24211
18229,4073,Monte Padrao,,37.989792,-7.803992
18233,4077,Quinta Estacio - X,,37.978372,-7.827158
18444,8732,Paragem Eucaliptos,,37.835998,-8.202713
18158,3278,Ribeira Seissal,,37.755738,-8.560837
18529,8820,Baleizao Lar,,38.024662,-7.721663
18153,3243,Soalheira,,37.760648,-8.515238
18273,4124,Aldeia dos Elvas X,,37.806812,-8.293657
18056,932,Baleizao,,38.023322,-7.720997
18530,8821,Baleizao Baixo,,38.025508,-7.71431
18230,4074,Monte Padrao - X,,37.975863,-7.806037
18231,4075,Quinta Estacio,,37.975353,-7.803383
18135,3108,Barranco Cai Logo,,37.754625,-8.503263
18272,4123,Monteneg. (E),,37.788647,-8.325443
18581,8881,Raposinha,,37.966148,-7.813122
18271,4122,Ferrador,,37.774298,-8.353915
18449,8737,Vale Santiago X,,37.770013,-8.359192
18234,4078,Cabeceiras - X,,37.957912,-7.803655
18100,1618,Estrela - X,,38.244442,-7.325718
18582,8882,Monte do Aleixo,,37.95097,-7.79568
18118,3084,Colos,,37.73372,-8.462318
18426,8690,Colos Escola,,37.73291,-8.465283
18327,4214,Castro Verde Est.,,37.82352,-8.104497
18550,8841,Povoa S Miguel Escola,,38.223748,-7.337255
18515,8806,Monte Aldiota,,37.968432,-7.745562
18379,8021,Moura Escola,,38.142388,-7.445995
18603,8957,Moura Escola,,38.142388,-7.445995
18099,1555,Povoa S. Miguel,,38.22563,-7.332308
18549,8840,Moura Posto Turismo,,38.138482,-7.450725
18352,4287,Carregueiro,,37.821227,-8.104948
18531,8822,Herdade Paco Conde,,37.997445,-7.67928
18602,8956,Moura Escola Profissional,,38.135306,-7.449306
18051,882,Moura,,38.136982,-7.446587
18308,4163,Trindade - X,,37.893077,-7.895825
18203,4047,Brinches,,38.035107,-7.606207
18595,8946,Moura Terminal,,38.136306,-7.444278
18235,4079,Cabeça Gorda - X,,37.941267,-7.783993
18144,3202,Conceição,,37.77483,-8.241228
18143,3201,Alcarias,,37.778052,-8.226653
18309,4164,Albernoa,,37.863567,-7.956263
18548,8839,Moura Rossio S Luis,,38.12944,-7.445363
18120,3086,Santa Luzia (Colos),,37.732165,-8.405708
18411,8643,Santa Luzia Est Nacional,,37.73175,-8.403043
18464,8752,Albernoa Largo,,37.860958,-7.957837
18307,4162,Trindade,,37.886292,-7.893805
18119,3085,Santa Luzia - X,,37.727342,-8.40952
18583,8883,Cabeca Gorda Baixa,,37.928252,-7.791602
18237,4081,Salvada,,37.934852,-7.776015
